task_id,status,confidence,review_reason,person_id,image_id,split,redacted_image_uri,family,category,occasion,formality,aesthetic_tags,color_mood,layering,fit,silhouette,color_family,pattern,style_item_id
auto_style_006304,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_327ba3a5eb80,p_327ba3a5eb80_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_327ba3a5eb80_15.jpg,top,sweater,casual,casual,casual_basic|soft,neutral,single_layer,unknown,unknown,black,plaid,style_top|sweater|casual|unknown|black|casual_basic+soft
auto_style_006305,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_9243d590d3da,p_9243d590d3da_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_9243d590d3da_14.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_006306,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_2e684ca70906,p_2e684ca70906_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_2e684ca70906_16.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_006307,auto_labeled,0.87,fit_unknown|silhouette_unknown,p_6e22029a7769,p_6e22029a7769_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_6e22029a7769_13.jpg,top,cardigan,casual,casual,casual_basic|soft,colorful,light_layering,unknown,unknown,multi,solid,style_top|cardigan|casual|unknown|multi|casual_basic+soft
auto_style_006308,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_704cabed88d6,p_704cabed88d6_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_704cabed88d6_14.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_006309,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_9f903a8e8f83,p_9f903a8e8f83_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_9f903a8e8f83_10.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,unknown,unknown,multi,stripe,style_dress_jumpsuit|midi_dress|casual|unknown|multi|classic+romantic
auto_style_006310,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_190d9c82bdf1,p_190d9c82bdf1_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_190d9c82bdf1_12.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,black,solid,style_top|tank|casual|unknown|black|casual_basic
auto_style_006311,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_50d3936aa886,p_50d3936aa886_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_50d3936aa886_14.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_006312,auto_labeled,0.95,fit_unknown,p_981916b97166,p_981916b97166_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_981916b97166_11.jpg,outerwear,coat,casual,casual,casual_basic,neutral,light_layering,unknown,tailored,black,solid,style_outerwear|coat|casual|unknown|black|casual_basic
auto_style_006313,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_522fd1972013,p_522fd1972013_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_522fd1972013_11.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_006314,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_74982965cd4b,p_74982965cd4b_18,train,redacted/deepfashion_with_masks_balanced_10_20/p_74982965cd4b_18.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,beige,solid,style_top|tank|casual|unknown|beige|casual_basic
auto_style_006315,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_8196f1221e76,p_8196f1221e76_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_8196f1221e76_16.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,gray,solid,style_top|tank|casual|unknown|gray|casual_basic
auto_style_006316,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_5cbdd849c636,p_5cbdd849c636_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_5cbdd849c636_10.jpg,top,hoodie,casual,casual,casual_basic|streetwear,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|hoodie|casual|unknown|unknown|casual_basic+streetwear
auto_style_006317,auto_labeled,0.87,fit_unknown|silhouette_unknown,p_1bcb6ee0e7e6,p_1bcb6ee0e7e6_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_1bcb6ee0e7e6_11.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,colorful,single_layer,unknown,unknown,multi,stripe,style_dress_jumpsuit|romper|casual|unknown|multi|classic+romantic
auto_style_006318,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_50d3936aa886,p_50d3936aa886_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_50d3936aa886_15.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,purple,solid,style_top|blouse|casual|unknown|purple|classic+minimal
auto_style_006319,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_9e3ce1caae7c,p_9e3ce1caae7c_20,train,redacted/deepfashion_with_masks_balanced_10_20/p_9e3ce1caae7c_20.jpg,top,sweater,casual,casual,casual_basic|soft,colorful,single_layer,unknown,unknown,multi,solid,style_top|sweater|casual|unknown|multi|casual_basic+soft
auto_style_006320,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_c2968b96427e,p_c2968b96427e_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_c2968b96427e_15.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_006321,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_2e1f3f512fef,p_2e1f3f512fef_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_2e1f3f512fef_14.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_006322,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_efd82dd7f4b6,p_efd82dd7f4b6_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_efd82dd7f4b6_16.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,unknown,unknown,multi,solid,style_top|blouse|casual|unknown|multi|classic+minimal
auto_style_006323,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_559d3febae77,p_559d3febae77_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_559d3febae77_10.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_006324,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_7addef2bbfae,p_7addef2bbfae_20,train,redacted/deepfashion_with_masks_balanced_10_20/p_7addef2bbfae_20.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,unknown,unknown,multi,solid,style_top|blouse|casual|unknown|multi|classic+minimal
auto_style_006325,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_0436f643486d,p_0436f643486d_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_0436f643486d_12.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_006326,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_19a811f9b79f,p_19a811f9b79f_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_19a811f9b79f_12.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,unknown,unknown,multi,floral,style_top|blouse|casual|unknown|multi|classic+minimal
auto_style_006327,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_c0049f5b4863,p_c0049f5b4863_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_c0049f5b4863_12.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,red,solid,style_top|tank|casual|unknown|red|casual_basic
auto_style_006328,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_deb0d028c976,p_deb0d028c976_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_deb0d028c976_11.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,unknown,unknown,beige,solid,style_top|blouse|casual|unknown|beige|classic+minimal
auto_style_006329,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_0fa99782d280,p_0fa99782d280_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_0fa99782d280_10.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,unknown,unknown,multi,solid,style_top|blouse|casual|unknown|multi|classic+minimal
auto_style_006330,auto_labeled,0.74,color_mood_unknown|fit_unknown|silhouette_unknown,p_eda5f4d86df0,p_eda5f4d86df0_17,train,redacted/deepfashion_with_masks_balanced_10_20/p_eda5f4d86df0_17.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,orange,solid,style_dress_jumpsuit|romper|casual|unknown|orange|classic+romantic
auto_style_006331,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_e151ecbe0ad3,p_e151ecbe0ad3_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_e151ecbe0ad3_12.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_006332,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_9b95a966c59a,p_9b95a966c59a_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_9b95a966c59a_12.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,pink,solid,style_top|tank|casual|unknown|pink|casual_basic
auto_style_006333,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_0ebe34ecc1c4,p_0ebe34ecc1c4_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_0ebe34ecc1c4_15.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,green,solid,style_top|tank|casual|unknown|green|casual_basic
auto_style_006334,auto_labeled,0.95,fit_unknown,p_6a9675405ef5,p_6a9675405ef5_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_6a9675405ef5_11.jpg,outerwear,coat,casual,casual,casual_basic,neutral,light_layering,unknown,tailored,black,solid,style_outerwear|coat|casual|unknown|black|casual_basic
auto_style_006335,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_207a19789a31,p_207a19789a31_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_207a19789a31_16.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,plaid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_006336,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_313db47e4f92,p_313db47e4f92_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_313db47e4f92_12.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_006337,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_efd82dd7f4b6,p_efd82dd7f4b6_17,train,redacted/deepfashion_with_masks_balanced_10_20/p_efd82dd7f4b6_17.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_006338,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_cd235380485b,p_cd235380485b_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_cd235380485b_14.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_006339,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_872e5d8ca74b,p_872e5d8ca74b_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_872e5d8ca74b_12.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,unknown,unknown,white,solid,style_top|blouse|casual|unknown|white|classic+minimal
auto_style_006340,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_c2968b96427e,p_c2968b96427e_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_c2968b96427e_16.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,red,solid,style_top|tank|casual|unknown|red|casual_basic
auto_style_006341,auto_labeled,0.87,fit_unknown|silhouette_unknown,p_459dbf92780c,p_459dbf92780c_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_459dbf92780c_10.jpg,bottom,shorts,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_bottom|shorts|casual|unknown|multi|casual_basic
auto_style_006342,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_49704b9968e0,p_49704b9968e0_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_49704b9968e0_12.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,black,stripe,style_top|tank|casual|unknown|black|casual_basic
auto_style_006343,auto_labeled,0.95,fit_unknown,p_981916b97166,p_981916b97166_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_981916b97166_12.jpg,outerwear,coat,casual,casual,casual_basic,colorful,light_layering,unknown,tailored,multi,solid,style_outerwear|coat|casual|unknown|multi|casual_basic
auto_style_006344,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_7be30f78bf67,p_7be30f78bf67_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_7be30f78bf67_13.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,unknown,unknown,white,solid,style_dress_jumpsuit|midi_dress|casual|unknown|white|classic+romantic
auto_style_006345,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_c56e715e340a,p_c56e715e340a_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_c56e715e340a_15.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,unknown,unknown,beige,solid,style_dress_jumpsuit|midi_dress|casual|unknown|beige|classic+romantic
auto_style_006346,auto_labeled,0.87,fit_unknown|silhouette_unknown,p_9c95e1fa966e,p_9c95e1fa966e_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_9c95e1fa966e_11.jpg,top,cardigan,casual,casual,casual_basic|soft,neutral,light_layering,unknown,unknown,black,solid,style_top|cardigan|casual|unknown|black|casual_basic+soft
auto_style_006347,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_b1165d567b33,p_b1165d567b33_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_b1165d567b33_13.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_006348,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_e6299cb97c15,p_e6299cb97c15_18,train,redacted/deepfashion_with_masks_balanced_10_20/p_e6299cb97c15_18.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_006349,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_ac310cf4ee6e,p_ac310cf4ee6e_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_ac310cf4ee6e_16.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_006350,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_d5b620c7759e,p_d5b620c7759e_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_d5b620c7759e_12.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_006351,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_bc47bce82abe,p_bc47bce82abe_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_bc47bce82abe_10.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,beige,solid,style_top|tank|casual|unknown|beige|casual_basic
auto_style_006352,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_ad0532796df2,p_ad0532796df2_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_ad0532796df2_14.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_006353,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_872e5d8ca74b,p_872e5d8ca74b_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_872e5d8ca74b_13.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,unknown,unknown,white,solid,style_top|blouse|casual|unknown|white|classic+minimal
auto_style_006354,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_e6299cb97c15,p_e6299cb97c15_19,train,redacted/deepfashion_with_masks_balanced_10_20/p_e6299cb97c15_19.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,beige,solid,style_top|tank|casual|unknown|beige|casual_basic
auto_style_006355,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_a2de569a1d7f,p_a2de569a1d7f_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_a2de569a1d7f_15.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,black,solid,style_top|tank|casual|unknown|black|casual_basic
auto_style_006356,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_9243d590d3da,p_9243d590d3da_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_9243d590d3da_15.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_006357,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_149444f6a07a,p_149444f6a07a_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_149444f6a07a_15.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,unknown,unknown,white,solid,style_top|blouse|casual|unknown|white|classic+minimal
auto_style_006358,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_6f8d34ff035b,p_6f8d34ff035b_18,train,redacted/deepfashion_with_masks_balanced_10_20/p_6f8d34ff035b_18.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_006359,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_efaee7c6ff96,p_efaee7c6ff96_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_efaee7c6ff96_11.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,unknown,unknown,white,solid,style_top|blouse|casual|unknown|white|classic+minimal
auto_style_006360,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_48982cf8af5c,p_48982cf8af5c_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_48982cf8af5c_16.jpg,top,sweater,casual,casual,casual_basic|soft,colorful,single_layer,unknown,unknown,multi,solid,style_top|sweater|casual|unknown|multi|casual_basic+soft
auto_style_006361,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_1199d92ff3c9,p_1199d92ff3c9_17,train,redacted/deepfashion_with_masks_balanced_10_20/p_1199d92ff3c9_17.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_006362,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_db6675311f62,p_db6675311f62_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_db6675311f62_11.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,unknown,unknown,black,solid,style_dress_jumpsuit|midi_dress|casual|unknown|black|classic+romantic
auto_style_006363,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_2e1f3f512fef,p_2e1f3f512fef_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_2e1f3f512fef_15.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_006364,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_dc1124d71733,p_dc1124d71733_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_dc1124d71733_16.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_006365,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_d6778b915bf7,p_d6778b915bf7_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_d6778b915bf7_11.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,pink,solid,style_dress_jumpsuit|midi_dress|casual|unknown|pink|classic+romantic
auto_style_006366,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_0a958573046b,p_0a958573046b_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_0a958573046b_12.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,unknown,unknown,multi,solid,style_dress_jumpsuit|midi_dress|casual|unknown|multi|classic+romantic
auto_style_006367,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_e3e16c8e51cb,p_e3e16c8e51cb_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_e3e16c8e51cb_10.jpg,top,cardigan,casual,casual,casual_basic|soft,unknown,light_layering,unknown,unknown,unknown,solid,style_top|cardigan|casual|unknown|unknown|casual_basic+soft
auto_style_006368,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_f36b087b299f,p_f36b087b299f_17,train,redacted/deepfashion_with_masks_balanced_10_20/p_f36b087b299f_17.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,red,solid,style_top|tank|casual|unknown|red|casual_basic
auto_style_006369,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_bacd4b5eb5b9,p_bacd4b5eb5b9_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_bacd4b5eb5b9_16.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,pink,solid,style_top|tank|casual|unknown|pink|casual_basic
auto_style_006370,auto_labeled,0.82,color_mood_unknown|fit_unknown,p_729d99ec9511,p_729d99ec9511_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_729d99ec9511_11.jpg,outerwear,coat,casual,casual,casual_basic,unknown,light_layering,unknown,tailored,red,solid,style_outerwear|coat|casual|unknown|red|casual_basic
auto_style_006371,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_95ee6da36fe5,p_95ee6da36fe5_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_95ee6da36fe5_16.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,blue,solid,style_dress_jumpsuit|midi_dress|casual|unknown|blue|classic+romantic
auto_style_006372,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_ea70097a7537,p_ea70097a7537_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_ea70097a7537_10.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,gray,solid,style_top|tank|casual|unknown|gray|casual_basic
auto_style_006373,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_17950ec5c9ee,p_17950ec5c9ee_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_17950ec5c9ee_11.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,black,solid,style_top|tank|casual|unknown|black|casual_basic
auto_style_006374,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_fb3d98bc99da,p_fb3d98bc99da_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_fb3d98bc99da_13.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_006375,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_0f9418e82300,p_0f9418e82300_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_0f9418e82300_15.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_006376,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_ce84314e28f5,p_ce84314e28f5_19,train,redacted/deepfashion_with_masks_balanced_10_20/p_ce84314e28f5_19.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,green,solid,style_top|tank|casual|unknown|green|casual_basic
auto_style_006377,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_0fa99782d280,p_0fa99782d280_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_0fa99782d280_11.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,unknown,unknown,multi,solid,style_top|blouse|casual|unknown|multi|classic+minimal
auto_style_006378,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_15ff0c6514e7,p_15ff0c6514e7_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_15ff0c6514e7_11.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,black,stripe,style_top|tank|casual|unknown|black|casual_basic
auto_style_006379,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_c2a7c8940e3b,p_c2a7c8940e3b_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_c2a7c8940e3b_16.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_006380,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_446cd52b3089,p_446cd52b3089_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_446cd52b3089_14.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_006381,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_41e10f05a727,p_41e10f05a727_20,train,redacted/deepfashion_with_masks_balanced_10_20/p_41e10f05a727_20.jpg,top,sweater,casual,casual,casual_basic|soft,colorful,single_layer,unknown,unknown,multi,solid,style_top|sweater|casual|unknown|multi|casual_basic+soft
auto_style_006382,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_1b2769d6f4b4,p_1b2769d6f4b4_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_1b2769d6f4b4_10.jpg,top,sweater,casual,casual,casual_basic|soft,neutral,single_layer,unknown,unknown,black,solid,style_top|sweater|casual|unknown|black|casual_basic+soft
auto_style_006383,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_0522097fbb74,p_0522097fbb74_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_0522097fbb74_12.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
