person_id,image_id,split,redacted_image_uri,primary_family,primary_category,occasion,formality,aesthetic_tags,color_mood,layering,gender_label_source,rights_basis
p_1bcb6ee0e7e6,p_1bcb6ee0e7e6_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_1bcb6ee0e7e6_12.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_a340f4a6dd8e,p_a340f4a6dd8e_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_a340f4a6dd8e_11.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_1c3016da215c,p_1c3016da215c_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_1c3016da215c_14.jpg,top,sweater,casual,casual,soft|casual_basic,colorful,single_layer,dataset_label,dataset_license
p_79af59d82e34,p_79af59d82e34_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_79af59d82e34_11.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_cf74eabb8a1d,p_cf74eabb8a1d_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_cf74eabb8a1d_12.jpg,top,sweater,casual,casual,soft|casual_basic,unknown,single_layer,dataset_label,dataset_license
p_918535e20604,p_918535e20604_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_918535e20604_11.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_073f4a0643d6,p_073f4a0643d6_19,train,redacted/deepfashion_with_masks_balanced_10_20/p_073f4a0643d6_19.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,dataset_label,dataset_license
p_1db0c52ffa18,p_1db0c52ffa18_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_1db0c52ffa18_12.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_d0d43578bdce,p_d0d43578bdce_14,test,redacted/deepfashion_with_masks_balanced_10_20/p_d0d43578bdce_14.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_b21ae4f2cf05,p_b21ae4f2cf05_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_b21ae4f2cf05_15.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_7e177ef49f6a,p_7e177ef49f6a_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_7e177ef49f6a_15.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_7f7dce74ed56,p_7f7dce74ed56_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_7f7dce74ed56_12.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_0522097fbb74,p_0522097fbb74_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_0522097fbb74_13.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_a2de569a1d7f,p_a2de569a1d7f_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_a2de569a1d7f_16.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_704cabed88d6,p_704cabed88d6_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_704cabed88d6_15.jpg,top,sweater,casual,casual,soft|casual_basic,unknown,single_layer,dataset_label,dataset_license
p_42fb33dca4f2,p_42fb33dca4f2_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_42fb33dca4f2_12.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_2f1307304704,p_2f1307304704_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_2f1307304704_11.jpg,bottom,shorts,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_d3a376fd8616,p_d3a376fd8616_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_d3a376fd8616_12.jpg,outerwear,leather_jacket,casual,casual,casual_basic,neutral,light_layering,dataset_label,dataset_license
p_a3aa08ac7a92,p_a3aa08ac7a92_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_a3aa08ac7a92_11.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,dataset_label,dataset_license
p_3c6c5f66e44f,p_3c6c5f66e44f_20,train,redacted/deepfashion_with_masks_balanced_10_20/p_3c6c5f66e44f_20.jpg,top,sweater,casual,casual,soft|casual_basic,neutral,single_layer,dataset_label,dataset_license
p_757125e784f0,p_757125e784f0_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_757125e784f0_12.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,dataset_label,dataset_license
p_03eee157ed39,p_03eee157ed39_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_03eee157ed39_15.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_144f85e66d32,p_144f85e66d32_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_144f85e66d32_11.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_79af59d82e34,p_79af59d82e34_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_79af59d82e34_12.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,dataset_label,dataset_license
p_30688ace162a,p_30688ace162a_17,train,redacted/deepfashion_with_masks_balanced_10_20/p_30688ace162a_17.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_b901348ddfbd,p_b901348ddfbd_15,val,redacted/deepfashion_with_masks_balanced_10_20/p_b901348ddfbd_15.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_cc7fdc2420b0,p_cc7fdc2420b0_08,test,redacted/deepfashion_with_masks_balanced_10_20/p_cc7fdc2420b0_08.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_080c4c1050e0,p_080c4c1050e0_12,val,redacted/deepfashion_with_masks_balanced_10_20/p_080c4c1050e0_12.jpg,outerwear,coat,casual,casual,casual_basic,unknown,light_layering,dataset_label,dataset_license
p_0fda9f40b4a3,p_0fda9f40b4a3_11,test,redacted/deepfashion_with_masks_balanced_10_20/p_0fda9f40b4a3_11.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_5fa287e24c67,p_5fa287e24c67_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_5fa287e24c67_11.jpg,top,sweater,casual,casual,soft|casual_basic,neutral,single_layer,dataset_label,dataset_license
p_0f9418e82300,p_0f9418e82300_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_0f9418e82300_16.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_ce2e5915a716,p_ce2e5915a716_18,test,redacted/deepfashion_with_masks_balanced_10_20/p_ce2e5915a716_18.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_f8ca41b0979d,p_f8ca41b0979d_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_f8ca41b0979d_12.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_709f688e4e3d,p_709f688e4e3d_11,test,redacted/deepfashion_with_masks_balanced_10_20/p_709f688e4e3d_11.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_8f3f16aea913,p_8f3f16aea913_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_8f3f16aea913_15.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,dataset_label,dataset_license
p_d80d88fce581,p_d80d88fce581_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_d80d88fce581_11.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_18d64ba2ff31,p_18d64ba2ff31_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_18d64ba2ff31_12.jpg,top,sweater,casual,casual,soft|casual_basic,unknown,single_layer,dataset_label,dataset_license
p_446cd52b3089,p_446cd52b3089_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_446cd52b3089_15.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_be0b362f44ff,p_be0b362f44ff_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_be0b362f44ff_12.jpg,outerwear,leather_jacket,casual,casual,casual_basic,colorful,light_layering,dataset_label,dataset_license
p_e1b3a7c08506,p_e1b3a7c08506_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_e1b3a7c08506_16.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_e151ecbe0ad3,p_e151ecbe0ad3_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_e151ecbe0ad3_13.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_98e999fe2f3a,p_98e999fe2f3a_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_98e999fe2f3a_11.jpg,top,sweater,casual,casual,soft|casual_basic,neutral,single_layer,dataset_label,dataset_license
p_c134cd90be9f,p_c134cd90be9f_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_c134cd90be9f_16.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,dataset_label,dataset_license
p_11d0ec428917,p_11d0ec428917_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_11d0ec428917_13.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_5c693af9653e,p_5c693af9653e_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_5c693af9653e_10.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_17036ea58a60,p_17036ea58a60_20,test,redacted/deepfashion_with_masks_balanced_10_20/p_17036ea58a60_20.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_d5ba9ba2aa8a,p_d5ba9ba2aa8a_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_d5ba9ba2aa8a_11.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_ce84314e28f5,p_ce84314e28f5_20,train,redacted/deepfashion_with_masks_balanced_10_20/p_ce84314e28f5_20.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_d80d88fce581,p_d80d88fce581_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_d80d88fce581_12.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,dataset_label,dataset_license
p_181a4dbe0523,p_181a4dbe0523_11,val,redacted/deepfashion_with_masks_balanced_10_20/p_181a4dbe0523_11.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_5469168c6733,p_5469168c6733_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_5469168c6733_10.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_fc85b3cfc0c4,p_fc85b3cfc0c4_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_fc85b3cfc0c4_12.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_d89c939983ba,p_d89c939983ba_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_d89c939983ba_16.jpg,top,sweater,casual,casual,soft|casual_basic,neutral,single_layer,dataset_label,dataset_license
p_ab07fc27f838,p_ab07fc27f838_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_ab07fc27f838_12.jpg,top,sweater,casual,casual,soft|casual_basic,unknown,single_layer,dataset_label,dataset_license
p_1c3016da215c,p_1c3016da215c_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_1c3016da215c_15.jpg,top,sweater,casual,casual,soft|casual_basic,colorful,single_layer,dataset_label,dataset_license
p_e6299cb97c15,p_e6299cb97c15_20,train,redacted/deepfashion_with_masks_balanced_10_20/p_e6299cb97c15_20.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_512b25950a4c,p_512b25950a4c_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_512b25950a4c_10.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_ab3a88ef26ad,p_ab3a88ef26ad_20,train,redacted/deepfashion_with_masks_balanced_10_20/p_ab3a88ef26ad_20.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_2f1307304704,p_2f1307304704_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_2f1307304704_12.jpg,bottom,shorts,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_30688ace162a,p_30688ace162a_18,train,redacted/deepfashion_with_masks_balanced_10_20/p_30688ace162a_18.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_3f590494476a,p_3f590494476a_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_3f590494476a_15.jpg,bottom,skirt,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_b89841741328,p_b89841741328_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_b89841741328_11.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_65d6697a2e14,p_65d6697a2e14_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_65d6697a2e14_10.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_2f1307304704,p_2f1307304704_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_2f1307304704_13.jpg,bottom,shorts,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_b21ae4f2cf05,p_b21ae4f2cf05_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_b21ae4f2cf05_16.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,dataset_label,dataset_license
p_62638266216c,p_62638266216c_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_62638266216c_09.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,dataset_label,dataset_license
p_3edf7e4932d1,p_3edf7e4932d1_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_3edf7e4932d1_10.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_54b35df57f95,p_54b35df57f95_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_54b35df57f95_12.jpg,outerwear,coat,casual,casual,casual_basic,colorful,light_layering,dataset_label,dataset_license
p_2808fbf63b7a,p_2808fbf63b7a_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_2808fbf63b7a_13.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_43e9bc4f18ea,p_43e9bc4f18ea_12,val,redacted/deepfashion_with_masks_balanced_10_20/p_43e9bc4f18ea_12.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_cd235380485b,p_cd235380485b_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_cd235380485b_15.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_5ed57cd478f8,p_5ed57cd478f8_16,val,redacted/deepfashion_with_masks_balanced_10_20/p_5ed57cd478f8_16.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_0ebe34ecc1c4,p_0ebe34ecc1c4_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_0ebe34ecc1c4_16.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_df8611608fc0,p_df8611608fc0_17,train,redacted/deepfashion_with_masks_balanced_10_20/p_df8611608fc0_17.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_9fbebd3b1ff8,p_9fbebd3b1ff8_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_9fbebd3b1ff8_16.jpg,bottom,skirt,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_65d6697a2e14,p_65d6697a2e14_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_65d6697a2e14_11.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_fc9e7a528b4c,p_fc9e7a528b4c_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_fc9e7a528b4c_12.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_9c2cbcbecae6,p_9c2cbcbecae6_10,test,redacted/deepfashion_with_masks_balanced_10_20/p_9c2cbcbecae6_10.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_19b25eb45a70,p_19b25eb45a70_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_19b25eb45a70_15.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,colorful,single_layer,dataset_label,dataset_license
p_459dbf92780c,p_459dbf92780c_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_459dbf92780c_11.jpg,bottom,shorts,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_5fa4788119a3,p_5fa4788119a3_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_5fa4788119a3_11.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_5ed57cd478f8,p_5ed57cd478f8_17,val,redacted/deepfashion_with_masks_balanced_10_20/p_5ed57cd478f8_17.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_53fb4a70a8a1,p_53fb4a70a8a1_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_53fb4a70a8a1_13.jpg,top,hoodie,casual,casual,casual_basic|streetwear,neutral,single_layer,dataset_label,dataset_license
p_5cbdd849c636,p_5cbdd849c636_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_5cbdd849c636_11.jpg,top,hoodie,casual,casual,casual_basic|streetwear,unknown,single_layer,dataset_label,dataset_license
p_8b150fa99178,p_8b150fa99178_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_8b150fa99178_12.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_93d021b903cd,p_93d021b903cd_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_93d021b903cd_11.jpg,top,sweater,casual,casual,soft|casual_basic,neutral,single_layer,dataset_label,dataset_license
p_f3a4bed3001a,p_f3a4bed3001a_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_f3a4bed3001a_13.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_d01dcbeb0075,p_d01dcbeb0075_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_d01dcbeb0075_11.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_522fd1972013,p_522fd1972013_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_522fd1972013_12.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_30688ace162a,p_30688ace162a_19,train,redacted/deepfashion_with_masks_balanced_10_20/p_30688ace162a_19.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_0fda9f40b4a3,p_0fda9f40b4a3_12,test,redacted/deepfashion_with_masks_balanced_10_20/p_0fda9f40b4a3_12.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_327ba3a5eb80,p_327ba3a5eb80_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_327ba3a5eb80_16.jpg,top,sweater,casual,casual,soft|casual_basic,neutral,single_layer,dataset_label,dataset_license
p_03eee157ed39,p_03eee157ed39_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_03eee157ed39_16.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_42c9ad368b3a,p_42c9ad368b3a_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_42c9ad368b3a_10.jpg,top,cardigan,casual,casual,soft|casual_basic,unknown,light_layering,dataset_label,dataset_license
p_ec78e8714b2b,p_ec78e8714b2b_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_ec78e8714b2b_15.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_918535e20604,p_918535e20604_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_918535e20604_12.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,dataset_label,dataset_license
p_97f1078ae3b7,p_97f1078ae3b7_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_97f1078ae3b7_16.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_7186f8dcf44e,p_7186f8dcf44e_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_7186f8dcf44e_10.jpg,top,cardigan,casual,casual,soft|casual_basic,unknown,light_layering,dataset_label,dataset_license
p_0725a7378d26,p_0725a7378d26_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_0725a7378d26_10.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_4db8aab9b79e,p_4db8aab9b79e_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_4db8aab9b79e_12.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_cc7fdc2420b0,p_cc7fdc2420b0_09,test,redacted/deepfashion_with_masks_balanced_10_20/p_cc7fdc2420b0_09.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_29e1e139159b,p_29e1e139159b_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_29e1e139159b_10.jpg,bottom,skirt,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_443e4d258e26,p_443e4d258e26_20,train,redacted/deepfashion_with_masks_balanced_10_20/p_443e4d258e26_20.jpg,outerwear,leather_jacket,casual,casual,casual_basic,neutral,light_layering,dataset_label,dataset_license
p_6cd78a63c16c,p_6cd78a63c16c_10,val,redacted/deepfashion_with_masks_balanced_10_20/p_6cd78a63c16c_10.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_538df61e426c,p_538df61e426c_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_538df61e426c_12.jpg,top,sweater,casual,casual,soft|casual_basic,neutral,single_layer,dataset_label,dataset_license
p_c56e715e340a,p_c56e715e340a_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_c56e715e340a_16.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_deb0d028c976,p_deb0d028c976_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_deb0d028c976_12.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_d993f058bfc5,p_d993f058bfc5_11,val,redacted/deepfashion_with_masks_balanced_10_20/p_d993f058bfc5_11.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_1e72b54c3582,p_1e72b54c3582_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_1e72b54c3582_12.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_f9f7626865a4,p_f9f7626865a4_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_f9f7626865a4_12.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_785dea633e7d,p_785dea633e7d_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_785dea633e7d_12.jpg,top,cardigan,casual,casual,soft|casual_basic,neutral,light_layering,dataset_label,dataset_license
p_cc7fdc2420b0,p_cc7fdc2420b0_10,test,redacted/deepfashion_with_masks_balanced_10_20/p_cc7fdc2420b0_10.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_3edf7e4932d1,p_3edf7e4932d1_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_3edf7e4932d1_11.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_144f85e66d32,p_144f85e66d32_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_144f85e66d32_12.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_6b4c8471c512,p_6b4c8471c512_19,val,redacted/deepfashion_with_masks_balanced_10_20/p_6b4c8471c512_19.jpg,top,cardigan,casual,casual,soft|casual_basic,colorful,light_layering,dataset_label,dataset_license
p_75311f6483f7,p_75311f6483f7_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_75311f6483f7_16.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_757125e784f0,p_757125e784f0_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_757125e784f0_13.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,dataset_label,dataset_license
p_a1e4682e5285,p_a1e4682e5285_16,test,redacted/deepfashion_with_masks_balanced_10_20/p_a1e4682e5285_16.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_0fa99782d280,p_0fa99782d280_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_0fa99782d280_12.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_8ce5df8389c0,p_8ce5df8389c0_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_8ce5df8389c0_16.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,dataset_label,dataset_license
p_9fbebd3b1ff8,p_9fbebd3b1ff8_17,train,redacted/deepfashion_with_masks_balanced_10_20/p_9fbebd3b1ff8_17.jpg,bottom,skirt,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_9fc07204fcdf,p_9fc07204fcdf_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_9fc07204fcdf_16.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,dataset_label,dataset_license
p_3bfa6ed08346,p_3bfa6ed08346_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_3bfa6ed08346_13.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_7adf693138c9,p_7adf693138c9_19,train,redacted/deepfashion_with_masks_balanced_10_20/p_7adf693138c9_19.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_872e5d8ca74b,p_872e5d8ca74b_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_872e5d8ca74b_14.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,dataset_label,dataset_license
p_17950ec5c9ee,p_17950ec5c9ee_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_17950ec5c9ee_12.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_b05795a807bd,p_b05795a807bd_19,train,redacted/deepfashion_with_masks_balanced_10_20/p_b05795a807bd_19.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_4fbaf103a600,p_4fbaf103a600_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_4fbaf103a600_10.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_7dd5f13e9cd9,p_7dd5f13e9cd9_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_7dd5f13e9cd9_12.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
